video_id,teks,teks_stem,skor_total,skor_positif,skor_negatif,n_kata_pos,n_kata_neg,label_otomatis,label_final
czY6MUhd1X0,"SEMANGAT BERJUANG!!!

JIKA RRT CS TERPIDANA, AKAN MUNCUL RRT DALAM BENTUK LAIN UNTUK MENGGUGAT DUGAAN IJAZAH JOKOWI PALSU.

NAMUN, JIKA TERBUKTI IJAZAH JOKOWI PALSU, MAKA LAYAK BAGI JOKOWI DIHUKUM MATI ATAU HUKUM SEUMUR HIDUP DI NUSA KAMBANGAN.

1 LAGI, PROSES PEMAKZULAN GIBRAN HARUS SEGERA DILAKUKAN KARENA IJAZAHNYA CACAT HUKUM. LAYAK BAGI GIBRAN DIKIRIM KE NUSA KAMBANGAN, KUMPUL DENGAN JOKOWI.

Setuju acung jempol",semangat juang rrt cs pidana muncul rrt bentuk gugat duga ijazah jokowi palsu bukti ijazah jokowi palsu layak jokowi hukum mati hukum umur hidup nusa kambang proses makzul gibran ijazah cacat hukum layak gibran kirim nusa kambang kumpul jokowi tuju acung jempol,-39.0,11.0,-50.0,4.0,15.0,Negatif,Negatif
czY6MUhd1X0,Susah meyakinkan lalat bahwa madu itu lebih manis drpd sampah.,susah lalat madu manis sampah,-9.0,0.0,-9.0,0.0,3.0,Negatif,Negatif
czY6MUhd1X0,KAPAN JOKOWI DIKRANGKENG PAK PRESIDEN???,jokowi dikrangkeng presiden,3.0,3.0,0.0,1.0,0.0,Positif,Positif
czY6MUhd1X0,Kecewalah masyarakat klu tdk di lihatkan di masyarakat.,kecewa masyarakat lihat masyarakat,3.0,3.0,0.0,1.0,0.0,Positif,Positif
czY6MUhd1X0,Memang *asli buatan pasar Pramuka pojok....🦗🦗🦗🐀🐀🐀🐸🐸🐸🙉🙉🙉😂😂😂*( Wong banyak yg bersaksi selain bang Berthold Suryadi cs )...,asli buat pasar pramuka pojok saksi berthold suryadi cs,1.0,4.0,-3.0,3.0,1.0,Positif,Positif
czY6MUhd1X0,Tangkap dan adili Jokowi,tangkap adil jokowi,-6.0,0.0,-6.0,0.0,2.0,Negatif,Negatif
czY6MUhd1X0,"Kenapa takut menunjukkan ijazahnya klu itu ASLI,harus nya bangga dari UGM .",takut ijazah asli bangga ugm,1.0,5.0,-4.0,2.0,1.0,Positif,Positif
czY6MUhd1X0,"Kok ...masyarakat gak percaya..?
Masyarakat mana...?
Berapa orang jumlahnya",masyarakat percaya masyarakat,2.0,2.0,0.0,1.0,0.0,Positif,Positif
czY6MUhd1X0,"Ganti kapolri dulu baru kelar, jelaslah kapolri sekarang masih orang yang diangkat si jokowi pasti ngebela balas budi",ganti kapolri kelar kapolri angkat jokowi bela balas budi,0.0,6.0,-6.0,2.0,2.0,Netral,Netral
czY6MUhd1X0,"Skripsi.. tanda tangan Prof. Soemitro.. Padahal belum jadi Profesor.. & Namanya juga Sumitro.. BUKAN SOEMITRO.. ❌
TELAAAAAKKKK.... !!!!!!!! 😂😂😂",skripsi tanda tangan prof soemitro profesor nama sumitro soemitro telaaaaakkkk,-1.0,1.0,-2.0,1.0,1.0,Negatif,Negatif
czY6MUhd1X0,Jadi apa yang dikatakan para profesor UGM bahwa Jokowi gak lulus karena IP NYA bonyok /dibawah 2 jadii  drop out,profesor ugm jokowi lulus ip bonyok bawah drop out,7.0,10.0,-3.0,2.0,1.0,Positif,Positif
czY6MUhd1X0,Semoga  siapa saja yg mempersulit urusan orang lain sadar bahwa nantinya bakal dipersulit urusannya oleh Tuhan  Yang Maha Kuasa.,moga sulit urus sadar sulit urus tuhan maha kuasa,10.0,11.0,-1.0,4.0,1.0,Positif,Positif
czY6MUhd1X0,MASYARAKAT & RAKYAT INDONESIA MENDUKUNG IJAZAH PAK JOKOWI ASLI,masyarakat rakyat indonesia dukung ijazah jokowi asli,6.0,6.0,0.0,2.0,0.0,Positif,Positif
czY6MUhd1X0,Pertanyaannya adalah ada di mana kumis dan kacamata pak Jokowi?karena muka pak jokowi di pas foto ijazah sangat berbeda dengan orangnya yg sekarang.,tanya kumis kacamata jokowi muka jokowi pas foto ijazah beda orang,2.0,6.0,-4.0,2.0,2.0,Positif,Positif
czY6MUhd1X0,Tunggu saja ...nanti siapa bohong akan gosong tunggu saja yo❤❤❤❤,tunggu bohong gosong tunggu,-9.0,0.0,-9.0,0.0,3.0,Negatif,Negatif
czY6MUhd1X0,"Semoga Andi aswan cpt dpt hidayah,,, dan kembali ke jln yg benar,,,, amin,,,",moga andi aswan cepat hidayah jalan,-2.0,1.0,-3.0,1.0,1.0,Negatif,Negatif
czY6MUhd1X0,"Nurutku agar gak buat gaduh terus seperti Pak Ray maka penahan perlu karena jelas penerbit,penyidik sudah jelas bilang asli tapi gak berhenti malah menimbulkan memancing para kelompok politik yang lain  ikut emosi,gak tahu tujuan sebenernya apa",nurutku gaduh ray tahan terbit sidik bilang asli henti timbul pancing kelompok politik emosi tuju,-21.0,2.0,-23.0,1.0,7.0,Negatif,Negatif
czY6MUhd1X0,Bawalah ijasah aslinya biar sama sama mengetahui ke aslianya,bawa ijazah asli biar aslianya,-4.0,2.0,-6.0,1.0,2.0,Negatif,Negatif
czY6MUhd1X0,"Semoga Alloh membukakan kebenaran. Bahwa yang benar  
Tetap benar dan yang batil itu tetap batil",moga allah buka benar batil batil,-9.0,6.0,-15.0,2.0,4.0,Negatif,Negatif
czY6MUhd1X0,Kalau mengikuti masalah ijasah ini kita malah jadi tolol😅😅😅😅😅,ikut ijazah tolol,-8.0,0.0,-8.0,0.0,2.0,Negatif,Negatif
czY6MUhd1X0,Baru liat ada izasah pake kacamata... 😁,ijazah pakai kacamata,0.0,0.0,0.0,0.0,0.0,Netral,Netral
czY6MUhd1X0,"Ini merupakan salah satu cara agar media online terus menayangkan  , soal ijasah itu mudah .. dan terus dibikin rumit agar media online tetap mengulasnya sehingga rakyat lupa akan kesalahan kesalahan kebijakannya",salah media online tayang ijazah mudah bikin rumit media online ulas rakyat lupa salah salah bijak,-22.0,3.0,-25.0,1.0,7.0,Negatif,Negatif
czY6MUhd1X0,Bukti asli bisa di beli dan bisa dibikin,bukti asli beli bikin,-4.0,2.0,-6.0,1.0,2.0,Negatif,Negatif
czY6MUhd1X0,PAK BOS PAIMAN SDH BILANG ASLI SOALNYA PESANYA ASLI BUKAN YG PALSU😅😅😅😅,paiman bilang asli pesa asli palsu,4.0,4.0,0.0,2.0,0.0,Positif,Positif
czY6MUhd1X0,Dari 5 tahun yg lalu juga statemennya akan di tunjukan di pengadilan.,tahun statemennya tunjuk adil,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
czY6MUhd1X0,Kuliah di Singapur universitas nya di Inggris lulus nya di Amerika ....😅😊😅,kuliah singapur universitas inggris lulus amerika,3.0,5.0,-2.0,1.0,1.0,Positif,Positif
czY6MUhd1X0,Sehebat apapun siasat kalian tak akan mampu melawan siasat Tuhan .. kebenaran yang kalian lawan tak akan tertahan oleh jalannya sendiri.. cuma kesadaran yang menyelamatkan kalian sebelum berakhir dengan kekerdilan,hebat apa siasat lawan siasat tuhan benar lawan tahan jalan sadar selamat kerdil,-10.0,8.0,-18.0,2.0,6.0,Negatif,Negatif
czY6MUhd1X0,"Kebenaran akan mencari jalannya sendiri,,,,,,,percayalah...!",benar cari jalan percaya,-5.0,2.0,-7.0,1.0,2.0,Negatif,Negatif
czY6MUhd1X0,Udh cape denger y  hanya gusti Aallah yg tau,capek dengar gusti aallah tau,-2.0,6.0,-8.0,2.0,2.0,Negatif,Negatif
czY6MUhd1X0,Tunjukan dong ijasah nya,tunjuk ijazah,0.0,0.0,0.0,0.0,0.0,Netral,Netral
czY6MUhd1X0,"Semoga yg Mempertahankan Kebohongan segera mendapat azab,,,",moga tahan bohong azab,-11.0,1.0,-12.0,1.0,3.0,Negatif,Negatif
czY6MUhd1X0,"Kebenaran akan menemukan jalan nya sendiri.. meski memakan waktu.. Kebohongan membuat hidup tidak tenang, apalagi itu sebuah tindak kejahatan yg di sembunyikan..",benar temu jalan makan waktu bohong hidup tenang tindak jahat sembunyi,-17.0,2.0,-19.0,1.0,6.0,Negatif,Negatif
czY6MUhd1X0,Foto yg di ijazah foto siapa itu,foto ijazah foto,6.0,6.0,0.0,2.0,0.0,Positif,Positif
czY6MUhd1X0,Ini orang tidak pernah mengigat mati.selalu membelah yg salah.,mengigat mati belah salah,-14.0,0.0,-14.0,0.0,3.0,Negatif,Negatif
czY6MUhd1X0,Pengalaman pribadi dulu gua pertama kali pakai kacamata kls 3 SMA skrg pun masih pakai,alam pribadi gua pakai kacamata kls pakai,-4.0,0.0,-4.0,0.0,2.0,Negatif,Negatif
czY6MUhd1X0,Sampai saat ini belum pernah ada di media manapun ditunjukkan ijazah asli pak Joko Widodo.,media mana ijazah asli joko widodo,2.0,2.0,0.0,1.0,0.0,Positif,Positif
czY6MUhd1X0,Knapa fotonya berbeda dg org nya,knapa foto beda,1.0,3.0,-2.0,1.0,1.0,Positif,Positif
czY6MUhd1X0,Tunjukkan saja aslinya lalu di uji supaya TDK berlarut larut,tunjuk asli uji larut larut,-7.0,3.0,-10.0,2.0,2.0,Negatif,Negatif
czY6MUhd1X0,Kapan ijasah jokowi di hadirkan kalau ijasah yg gambar nya berkacamata itu bukan jokowi dan cuma satu itu yg pakai kacamata,ijazah jokowi hadir ijazah gambar kacamata jokowi pakai kacamata,-6.0,0.0,-6.0,0.0,2.0,Negatif,Negatif
czY6MUhd1X0,Prabowo harus bela masyarakat,prabowo bela masyarakat,0.0,0.0,0.0,0.0,0.0,Netral,Netral
czY6MUhd1X0,Tuhan Yesus memberkati BPK JOKOWI. Orang benar tetap menang👍👍💪💪💖♥️💘❤️👏👏👏👏👏👏👏,tuhan yesus kati bpk jokowi menang,-2.0,3.0,-5.0,1.0,1.0,Negatif,Negatif
czY6MUhd1X0,Semoga gerombolan keledai segera dapat makan minum tidur gratis di penjara.,moga gerombol keledai makan minum tidur gratis penjara,-10.0,5.0,-15.0,2.0,5.0,Negatif,Negatif
czY6MUhd1X0,"Ini yang rusak anak didik kita , jika ijazah nya palsu .",rusak anak didik ijazah palsu,-10.0,0.0,-10.0,0.0,3.0,Negatif,Negatif
czY6MUhd1X0,Waduh polri bisa mengeluarkan ijazah asli,polri keluar ijazah asli,-1.0,2.0,-3.0,1.0,1.0,Negatif,Negatif
czY6MUhd1X0,"Paling bagus di uji saja, bukan sekilas",bagus uji kilas,-3.0,1.0,-4.0,1.0,1.0,Negatif,Negatif
czY6MUhd1X0,Suatu saat pembohong akan menangis,bohong menang,-10.0,0.0,-10.0,0.0,2.0,Negatif,Negatif
czY6MUhd1X0,Hadirkan p Jokowi di pengadilan biar semua jelas,hadir jokowi adil biar,-9.0,0.0,-9.0,0.0,3.0,Negatif,Negatif
czY6MUhd1X0,"Urusan yang  gak jelas , 
Semua ngawur dan cari perhatian  
Baik yang menggugat dan yang ter gugat  
Semua rekayasa  publik pigur
Cari perhatian",urus ngawur cari perhati gugat ter gugat rekayasa publik pigur cari perhati,-6.0,0.0,-6.0,0.0,2.0,Negatif,Negatif
czY6MUhd1X0,Ya inilah kalau investigasi terlalu lama.,investigasi,0.0,0.0,0.0,0.0,0.0,Netral,Netral
czY6MUhd1X0,"Apakah menanti dipersamakan dulu sehingga makan waktu yg lama , kalau kelamaan kan bisa pas sesuai aslinya , semoga Allah Allah SWT memberi penerangan KPD rakyat Indonesia",sama makan waktu pas sesuai asli moga allah allah swt terang rakyat indonesia,18.0,22.0,-4.0,7.0,2.0,Positif,Positif
czY6MUhd1X0,Kami Rakyat mendorong Roy dkknya agar tdk berhenti dengan masaaah ijasah jokowi sebelum diperlihatkan kpd Publik,rakyat dorong roy dkknya henti masaaah ijazah jokowi publik,-4.0,0.0,-4.0,0.0,1.0,Negatif,Negatif
czY6MUhd1X0,Simpel saja sebenarnya. Tunjukkan ke publik masalah ini selesai..,simpel tunjuk publik selesai,-1.0,3.0,-4.0,1.0,1.0,Negatif,Negatif
czY6MUhd1X0,"Pokoknya di tunggu aja di pengadilan,Jagan sampe benbelit²",pokok tunggu adil jagan benbelit,-8.0,0.0,-8.0,0.0,3.0,Negatif,Negatif
czY6MUhd1X0,"Kalau ijasah itu asli ,kenapa tidak ditampilkan,rakyat muak tentang tingka laku pmik ijasa",ijazah asli tampil rakyat muak tingka pmik ijasa,-6.0,2.0,-8.0,1.0,2.0,Negatif,Negatif
czY6MUhd1X0,Tertawa dia di bilang masalah ini sudah 1 tahun😂😂,tertawa bilang tahun,5.0,5.0,0.0,1.0,0.0,Positif,Positif
czY6MUhd1X0,Nggak usah takut kalau asli...,takut asli,-2.0,2.0,-4.0,1.0,1.0,Negatif,Negatif
czY6MUhd1X0,kasus anak tk rumitnya kelas dewa.....rakyat sudah ga mau dibohongi....,anak rumit kelas dewa rakyat bohong,-16.0,0.0,-16.0,0.0,4.0,Negatif,Negatif
czY6MUhd1X0,Tunjukkan ijazahnya.... Klo memang ada,tunjuk ijazah kalo,0.0,0.0,0.0,0.0,0.0,Netral,Netral
czY6MUhd1X0,"Melihat ijazah berkali2 tanpa ilmu & emosime dukung itu betbeda dgn melihat ,& meneliti dgn kemapanan ilmiah.",ijazah kali ilmu emosime dukung betbeda teliti mapan ilmiah,11.0,11.0,0.0,3.0,0.0,Positif,Positif
czY6MUhd1X0,Rakyat ga percaya😂,rakyat percaya,2.0,2.0,0.0,1.0,0.0,Positif,Positif
czY6MUhd1X0,"Ijin tanya, apakah ijazah  universitas memakai meterai?",ijin ijazah universitas pakai meterai,0.0,0.0,0.0,0.0,0.0,Netral,Netral
czY6MUhd1X0,"Maasya Allaah....pasti senua tau...yg jujur aja next dihisab, yg gk jujur jg akan  dihisab di hari akhir....makanya slh satu syarat utk jd Pejabat Publik kudu punya Integritas Moral...mungkin next akan mringankn prises hisab d akhirat...",maasya allaah senua tau jujur next hisab jujur hisab salah syarat jabat publik kudu integritas moral next mringankn prises hisab akhirat,-13.0,4.0,-17.0,1.0,7.0,Negatif,Negatif
czY6MUhd1X0,Sampai kapanpun sejarah akan mengingat ke absahan ijazah asli apa palsu 😂,sejarah absah ijazah asli palsu,2.0,2.0,0.0,1.0,0.0,Positif,Positif
czY6MUhd1X0,Dulu pakai kaca mata kok skr kok gak,pakai kaca,0.0,0.0,0.0,0.0,0.0,Netral,Netral
czY6MUhd1X0,Biar nanti dibuktikan dipersidangan si andi aswan ini harus jadi saksi biar dicecar bagaimana andi aswan bisa mengambil keputusan ijazah yg beredar itu ASLI sah keluaran UGM,biar bukti sidang andi aswan saksi biar cecar andi aswan ambil putus ijazah edar asli sah keluar ugm,-20.0,5.0,-25.0,3.0,7.0,Negatif,Negatif
czY6MUhd1X0,Kosenudin mntap heh mntp ap mntap kopet,kosenudin mntap heh mntp mntap kopet,0.0,0.0,0.0,0.0,0.0,Netral,Netral
czY6MUhd1X0,Kelompok itu harus di tahan jika itu tidak BENAR.,kelompok tahan,-7.0,0.0,-7.0,0.0,2.0,Negatif,Negatif
czY6MUhd1X0,"Tunjukan jika memang ada...,ko ribet banget...",tunjuk ribet banget,-3.0,1.0,-4.0,1.0,1.0,Negatif,Negatif
czY6MUhd1X0,penjara saja,penjara,-4.0,0.0,-4.0,0.0,1.0,Negatif,Negatif
czY6MUhd1X0,Bagaimana pula yang dikatakan anak Dirmanto bahwa foto Jokowi adalah foto bapaknya,anak dirmanto foto jokowi foto bapak,3.0,6.0,-3.0,2.0,1.0,Positif,Positif
czY6MUhd1X0,"Pengacara jokowi sudah melihat berkali-kali, tapi pihak yang meuntut untuk diperlihatkan tidak pernah dikasi lihat🤣",acara jokowi kali meuntut kasi,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
czY6MUhd1X0,Pak andi azwan semoga hati engkau dibolak balikkan oleh Allah SWT  dan segera sadar,andi azwan moga hati engkau bolak balik allah swt sadar,-4.0,6.0,-10.0,2.0,4.0,Negatif,Negatif
czY6MUhd1X0,"Setelah di olor"" ber tahun"" jadi ijasah Jokiwi",olor ber tahun ijazah jokiwi,0.0,0.0,0.0,0.0,0.0,Netral,Netral
czY6MUhd1X0,Tidak ada yang nggubris,nggubris,0.0,0.0,0.0,0.0,0.0,Netral,Netral
czY6MUhd1X0,"Kejujuran gak butuh tepuk tangan 
Tapi di tetap berdiri tampa topeng",jujur butuh tepuk tangan diri tampa topeng,-6.0,1.0,-7.0,1.0,3.0,Negatif,Negatif
czY6MUhd1X0,"Saya sdah bosan dan lelah dengan berita ini 
Saya hatp cepat selesai
Karna Masihh bnyak berita yg lain",bosan lelah berita hatp cepat selesai masihh berita,-18.0,0.0,-18.0,0.0,5.0,Negatif,Negatif
czY6MUhd1X0,"Arsip di KPU sudah dihanguskan

Ex rektor UGM mencabut penyataan bahwa jokowi tidak lulus dari UGM dengan membaca teks yang sudah disiapkan utk menarik pernyataannya. 

Semoga kebenaran segera menemukan jalannya dan jokowi tetap sehat.",arsip kpu hangus ex rektor ugm cabut nyata jokowi lulus ugm baca teks siap tarik nyata moga benar temu jalan jokowi sehat,-16.0,11.0,-27.0,5.0,10.0,Negatif,Negatif
czY6MUhd1X0,Mas Andi rubahlah sikap membela Ijazah Jokowi yg tidak ada😅😮😂❤,andi rubah sikap bela ijazah jokowi,2.0,2.0,0.0,1.0,0.0,Positif,Positif
czY6MUhd1X0,Rakyat berapa banyak jumlah nya yg mengikuti stekmen rei??,rakyat ikut stekmen rei,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
czY6MUhd1X0,Kalau uang sudah berbicara maka semua bisa asli,uang bicara asli,2.0,2.0,0.0,1.0,0.0,Positif,Positif
czY6MUhd1X0,Bukan hak penyidik. Harus libatkan UGM dan Mentri dan hakim pengadilan,hak sidik libat ugm tri hakim adil,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
czY6MUhd1X0,Masalah mudah dipersulit.. Kalau memang punya yg asli tunjukkan aja,mudah sulit asli tunjuk,1.0,2.0,-1.0,1.0,1.0,Positif,Positif
czY6MUhd1X0,Orang waras.cerdas.Pastinya langsung Tanggab.Tunjukan.dan Bangga loo Alumni UGM 😅....siapa Takut.....BERANI KARENA BENAR 😊😊,waras cerdas pasti tanggab tunjuk bangga lo alumni ugm takut berani,-1.0,6.0,-7.0,2.0,2.0,Negatif,Negatif
czY6MUhd1X0,"Sebetulnya orang yang hebat itu ialah orang yang merencanakan kasus ini jadi panjang dan lama , roy tidak ditahan dan bebas berbicara disosmed sehingga timbul masalah baru lainnya otomatis akan lebih panjang lagi kasus ini.  Sehingga orang akan timbul keyakinan ini  Pengalihan kasus yang llebih penting mis korupsi jadi tertunda bshksn dilupakan...",hebat rencana roy tahan bebas bicara disosmed timbul otomatis timbul yakin alih llebih mis korupsi tunda bshksn lupa,-17.0,6.0,-23.0,2.0,7.0,Negatif,Negatif
czY6MUhd1X0,"Axzwan ane mo tanya foto di IJAZAH itu wajah siapa ?
Jokowi atau Dumatno",axzwan ane foto ijazah wajah jokowi dumatno,3.0,3.0,0.0,1.0,0.0,Positif,Positif
czY6MUhd1X0,Termul gak tau malu rakyat itu udah cerdas gak bisa dibohongin lah.,termul tau malu rakyat cerdas dibohongin,-8.0,0.0,-8.0,0.0,2.0,Negatif,Negatif
czY6MUhd1X0,Rakyat tdk percaya ijazah itu Asli.,rakyat percaya ijazah asli,4.0,4.0,0.0,2.0,0.0,Positif,Positif
czY6MUhd1X0,Apapun kalian katakan mereka takan percaya .,apa tak percaya,-5.0,0.0,-5.0,0.0,2.0,Negatif,Negatif
czY6MUhd1X0,Licik!  Dilihatkan dari jauh! Sasar termul!,licik lihat sasar termul,3.0,3.0,0.0,1.0,0.0,Positif,Positif
czY6MUhd1X0,Kecerdasan tingkat paling rendah ialah menggugat tanpa ada Bukti lengkap.dn meneliti tanpa objek..,cerdas tingkat rendah gugat bukti lengkap teliti objek,-10.0,1.0,-11.0,1.0,3.0,Negatif,Negatif
czY6MUhd1X0,Tapi yang dia bawa kok tetap foto copynys juga ya,bawa foto copynys,0.0,3.0,-3.0,1.0,1.0,Netral,Netral
czY6MUhd1X0,Kalau barang asli pasti di tunjukan pemiliknya sendiri,barang asli tunjuk milik,3.0,3.0,0.0,2.0,0.0,Positif,Positif
czY6MUhd1X0,😂 karena masyarakat gak ada yang percaya... Betul banget,masyarakat percaya banget,3.0,3.0,0.0,2.0,0.0,Positif,Positif
czY6MUhd1X0,Harus ada pakar asing dari negara yg Maju SPT Amerika.inggris.dan pakar pakar untuk bantu kebenaran izajah jokowi.sebab kalau tidak akan berputar putar begitu saja karena hukum diindonesia sudah jadi lingkaran syetan🇮🇩✍️,pakar asing negara maju amerika inggris pakar pakar bantu benar izajah jokowi putar putar hukum indonesia lingkar syetan,-17.0,0.0,-17.0,0.0,7.0,Negatif,Negatif
czY6MUhd1X0,FOTO ORANG BERKACAMATA DI IJAZAH ITU APAKAH JOKO WIDODO ATAU ORANG LAIN ? .,foto kacamata ijazah joko widodo,3.0,3.0,0.0,1.0,0.0,Positif,Positif
czY6MUhd1X0,Gambar fotonya aja bukan Jokowi woi..,gambar foto jokowi,0.0,3.0,-3.0,1.0,1.0,Netral,Netral
czY6MUhd1X0,"Pak Rai jangan bawa rakyat semuanya, kalau kalian yaa, kalian gitu, Terima kasih.",rai bawa rakyat terima kasih,-2.0,2.0,-4.0,1.0,2.0,Negatif,Negatif
czY6MUhd1X0,Mhn tunjukan yg asli bukan foto Cofinya,mhn tunjuk asli foto cofinya,5.0,5.0,0.0,2.0,0.0,Positif,Positif
czY6MUhd1X0,"Tunjukkan ijazah asli klow memang benar"" Asli",tunjuk ijazah asli asli,4.0,4.0,0.0,2.0,0.0,Positif,Positif
czY6MUhd1X0,"perkatasn termul andi azwan, persis sama dg yg dikatakan oleh termul silvester sewaktu debat dan emosi kpd rovky gerung, nyatanys dan akhirnya jadi juga diangkat sbg komisaris",perkatasn termul andi azwan persis termul silvester debat emosi rovky gerung nyatanys angkat komisaris,2.0,6.0,-4.0,2.0,1.0,Positif,Positif
czY6MUhd1X0,Kalau sese orang sudah di hinggapi rasa benci sejujur apa pun kita bicara pasti tidak akan per Caya apalagi di  iringi dendam waduh,sese hinggap benci jujur bicara percaya iring dendam,-9.0,2.0,-11.0,1.0,3.0,Negatif,Negatif
czY6MUhd1X0,"Ngapa pas sidang dulu,ngapa nggak ditunjukkan pas sidang terdahulu yg 2 orang dulu dipenjara",ngapa pas sidang ngapa pas sidang penjara,-4.0,6.0,-10.0,2.0,3.0,Negatif,Negatif
czY6MUhd1X0,Sebagian masyarakat desa pada percaya kok kalau ijazah pak Jokowi itu asli.,masyarakat desa percaya ijazah jokowi asli,4.0,4.0,0.0,2.0,0.0,Positif,Positif
czY6MUhd1X0,"3:25 gak sabar melihat ijazah y, biar selesai masalah",sabar ijazah biar selesai,-2.0,5.0,-7.0,1.0,2.0,Negatif,Negatif
czY6MUhd1X0,hakim MK dituduh izasah palsu langsung ditunjukkan izasah aslinya begitu dong kalau jujur,hakim tuduh ijazah palsu ijazah asli jujur,1.0,2.0,-1.0,1.0,1.0,Positif,Positif
czY6MUhd1X0,Gimana mau sampai sidang pengadilan.....sblm pengadilan aja sdh di stop masalahnya....intinya tunjukin aja ijazahnya....asli dan tidaknya biar masyarakat tau mana yg bener,sidang adil adil stop inti tunjuk ijazah asli tidak biar masyarakat tau,-16.0,5.0,-21.0,2.0,6.0,Negatif,Negatif
czY6MUhd1X0,DARI PIHAK UGM BELUM PERNAH NGOMONG KALAU IJASAH PAK JOKOWI ASLI ? GEDABRUS BERANI GAK MUBAHALA😅😅😅😅😅😅,ugm omong ijazah jokowi asli gedabrus berani mubahala,-2.0,2.0,-4.0,1.0,1.0,Negatif,Negatif
czY6MUhd1X0,Pertanyaan nya apa klo kita dihina di fitnah lalu kita diam aja,kalo hina fitnah diam,-13.0,0.0,-13.0,0.0,3.0,Negatif,Negatif
czY6MUhd1X0,Fotonya bukan jokowi,foto jokowi,3.0,3.0,0.0,1.0,0.0,Positif,Positif
czY6MUhd1X0,Ngapain sewa pengacara dan semua termul kalau ijazah nya asli tunjukan aja biar di teliti ngak banyak biaya nya,kapai sewa acara termul ijazah asli tunjuk biar teliti biaya,-1.0,2.0,-3.0,1.0,1.0,Negatif,Negatif
czY6MUhd1X0,Yang Pakai dasi narasi nya sombongnya minta ampun.. kalau ada tun jukkan segera ijazah Asli Jokowee agar tak terjadi Krisis legitimasi,pakai dasi narasi sombong ampun tun jukkan ijazah asli jokowee krisis legitimasi,-16.0,2.0,-18.0,1.0,5.0,Negatif,Negatif
czY6MUhd1X0,kalau orang memfitnah harus dihukum..... karena ada aturan dan UUD nya.baru yg difitnah mantan presiden lagi........,fitnah hukum atur uud fitnah mantan presiden,-17.0,3.0,-20.0,1.0,5.0,Negatif,Negatif
czY6MUhd1X0,Di biarkan mkin jadi jadi jngan melaporkan di laporkan balik jadi bingung😂😂😂😂,biar lapor lapor bingung,1.0,4.0,-3.0,2.0,1.0,Positif,Positif
czY6MUhd1X0,Kami masyarakat makin lama makin kecewa maka oleh sebab itu supaya mengacaukan ekononi,masyarakat kecewa acau ekononi,-4.0,0.0,-4.0,0.0,1.0,Negatif,Negatif
czY6MUhd1X0,"Meyakinkan termul itu susah , padahal bunga lebih harum dari pada bangkai , tp termul pilih bangkai.",termul susah bunga harum bangkai termul pilih bangkai,-11.0,5.0,-16.0,1.0,5.0,Negatif,Negatif
czY6MUhd1X0,Gen z pasti ngakak liat pernyataan bapak berkacamata 😂😅,gen akak nyata kacamata,-2.0,0.0,-2.0,0.0,1.0,Negatif,Negatif
czY6MUhd1X0,mungkin asli yg d terima tp keapsahannya GK d publikasikan.,asli terima keapsahannya publikasi,6.0,6.0,0.0,3.0,0.0,Positif,Positif
czY6MUhd1X0,"Nampak disini mana orang yang Makruf dan mana yang Mungkar!! Betapa memalukannya..., silahkan pakai ijazah anda untuk kepentingan pribadi tapi tidak  untuk kepentingan publik..",tampak makruf mungkar betapa malu sila pakai ijazah penting pribadi penting publik,-15.0,8.0,-23.0,2.0,6.0,Negatif,Negatif
